run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c
4953,48,96,16,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
4954,48,96,16,1,1,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
4955,48,96,16,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
4956,48,96,16,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
4957,48,96,16,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
4958,48,96,16,0,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
4959,48,96,16,0,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
4960,48,96,16,0,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
4961,48,96,16,0,1,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
4962,48,96,16,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
4963,48,96,16,0,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
4964,48,96,16,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
4965,48,96,16,1,0,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
4966,48,96,16,1,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
4967,48,96,16,1,0,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
4968,48,96,16,1,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
4969,48,96,16,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
4970,48,96,16,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
4971,48,96,16,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
