run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
148,96,32,96,1,1,1,1,1,1,1,1,1,1,1,1,270.4243873,208.0133126,217.2003224,2.174555663,4.120855973,1.72735317,270.6332247,208.5078233,217.2507805,2.347154516,3.682197003,1.9321437,0.005738744793,-0.01354029793,0.007597760762,-0.005736233961,0.01275484177,-0.007208726437,270.4148727,208.0180931,217.2058443,2.173888901,4.120658985,1.726433789,270.6237137,208.5126356,217.2563092,2.346527654,3.681978052,1.931323398,0,-112.0482272,109.1326293,4.460151913,-113.799766,100.3341604,0.006398263415,-111.9891051,109.173006,-4.227534772,-110.3252649,116.9232123,49.99092491,49.99092655,1816.702197,1812.899412,-39.39236631,-109.527005,20.9145466,1
149,96,32,96,1,1,1,1,1,1,0,1,1,1,1,1,270.3410483,207.6556248,217.6324296,4.941631407,8.641443943,4.748499262,271.1480061,206.8171094,218.2467884,3.784717792,6.786933065,6.727572407,1.342764768,-5.682667544,4.33971457,-1.340438748,5.702067659,-4.361803009,270.3312272,207.6600115,217.6358598,4.621430889,6.411588995,1.798998523,271.1372236,206.8127421,218.2410595,3.356832468,3.502684052,5.074702982,0,-111.8942126,109.3741574,42.95016778,-138.4611922,-26.15551907,-0.2571974237,-111.7578479,109.7399577,-70.35867002,-57.3917949,123.834803,49.99087723,49.99088274,1825.199413,1822.684256,-44.96711453,-114.1750666,4.8489258,1
150,96,32,96,1,1,1,1,1,1,1,0,1,1,1,1,270.3424129,207.6542964,217.6308568,4.941909129,8.651010828,4.751341304,271.1515387,206.8138088,218.2435987,3.7891193,6.786767217,6.729112021,-1.345060787,5.68317956,-4.338298919,1.3427465,-5.703904212,4.360977406,270.332596,207.6587002,217.6343014,4.621330595,6.42312542,1.807126047,271.1407607,206.809427,218.2378468,3.36126599,3.499949261,5.077016465,0,-111.8943954,109.3748501,43.01037849,-138.4532178,-25.85786769,-0.2572351583,-111.7584495,109.7412286,-70.32368957,-57.20722544,123.9730137,49.9908742,49.99088546,1826.144936,1821.843787,-44.89950874,-114.244087,4.5324165,1
151,96,32,96,1,1,1,1,1,1,1,1,0,1,1,1,270.9904843,207.9979035,216.5522303,5.007903962,7.044716483,7.912538276,272.2243021,208.7045789,215.1534477,7.525594662,3.484325338,6.916140557,4.770456358,1.398817547,-6.169448945,-4.794565925,-1.390413281,6.184818998,270.979386,208.001917,216.5572286,1.234138124,6.796489184,4.825458325,272.2045223,208.7075064,215.1483107,5.731234972,2.954332563,2.884554769,0,-112.1852338,109.1747058,166.6206798,-90.44555107,72.62537909,0.2248954174,-112.5280215,109.2325241,-2.815283722,-171.8468373,-155.2891373,49.99084674,49.99085538,1831.727429,1827.792387,-40.65683469,-110.7508123,4.5300488,1
152,96,32,96,1,1,1,1,1,1,1,1,1,0,1,1,270.9914799,207.9959285,216.5578687,5.031641419,7.05228684,7.936014493,272.2209556,208.7036494,215.1571098,7.53476353,3.476845884,6.934959623,-4.796555002,-1.393280851,6.18964325,4.820688325,1.383477597,-6.204367016,270.9804022,207.9999253,216.5628555,1.22217739,6.805984755,4.836427604,272.2011617,208.706529,215.151873,5.719769777,2.949303141,2.883520525,0,-112.1836187,109.1769999,166.6989332,-90.47476442,72.7612613,0.2249881065,-112.5268151,109.2332916,-2.776865985,-172.0178915,-154.9766465,49.99084429,49.99085669,1831.760038,1827.909879,-41.58332308,-109.854979,4.9933546,1
153,96,32,96,1,1,1,1,1,1,1,1,1,1,0,1,270.1621738,208.3391545,217.3291586,6.666683202,4.113805397,3.926576115,269.2063799,209.7720065,217.9417139,5.73475539,7.506536309,3.032151892,-5.101051707,3.810851621,1.290041301,5.118857692,-3.836578151,-1.282434785,270.1522855,208.3432079,217.3336625,4.206408684,1.434928829,3.576832909,269.189528,209.7706207,217.9459328,2.440246692,6.426267155,2.566803586,0,-112.0785906,108.913416,-32.39265791,-99.70261386,150.5036976,0.06240807595,-111.8166823,108.6716624,67.27743732,-114.8525192,40.66412457,49.99085527,49.99086549,1830.706981,1825.097113,-45.25710139,-114.6545845,4.7329579,1
154,96,32,96,1,1,1,1,1,1,1,1,1,1,1,0,270.1586396,208.3438169,217.3306819,6.674581646,4.129387145,3.923124624,269.2084016,209.7722477,217.940518,5.748882793,7.504519287,3.034641597,5.11921568,-3.823559023,-1.295840281,-5.137048796,3.848033711,1.288826745,270.1487374,208.3478751,217.3351894,4.194372538,1.445192543,3.5671221,269.1915343,209.7708459,217.9447812,2.430936589,6.416067705,2.561549018,0,-112.0783938,108.9118542,-32.2915407,-99.7670263,150.468976,0.06210057934,-111.8175446,108.6713545,67.02726986,-114.8626701,40.8515727,49.9908603,49.99086027,1829.748995,1826.061375,-45.45974958,-114.425187,4.528067,1
155,96,32,96,0,1,1,1,1,1,1,1,1,1,1,1,270.9528841,206.2195806,218.2173009,3.717195769,6.982670101,6.747596425,270.444589,208.1344581,217.7665065,4.89804449,8.631098085,4.864900384,-1.358483505,5.954418548,-4.596113629,1.353194897,-5.915427128,4.562058634,270.9414933,206.2174633,218.2060233,3.246526412,3.422251667,4.884443513,270.4349339,208.138782,217.7677831,4.553159882,6.159151748,1.520632467,0,-111.6204115,110.0367821,-69.65505875,-61.34832581,121.6217741,0.274510576,-111.6146741,109.7253228,42.03725304,-137.0544688,-29.18832395,49.99088758,49.99088613,1824.871911,1820.265377,-45.96615727,-115.9100825,4.3724416,1
156,96,32,96,0,1,1,1,1,1,0,1,1,1,1,1,320.7605511,303.4669314,329.9047256,8.034674425,15.36353953,15.30789178,323.3766893,305.2001592,330.579023,9.807770773,13.79075548,14.72321028,0.9777669141,11.09203118,-12.06831519,-4.286843711,-5.234147091,9.52247443,218.0581363,240.4196642,263.1434614,2.507511963,4.824998892,4.003436549,219.6690226,243.623531,265.5909839,5.020796233,9.521829833,7.466649135,0,-105.3752676,93.58317847,107.9234679,-24.97630851,-141.1526075,0.03140745064,-105.3584968,93.69921715,-28.39444603,-135.4322279,67.62887629,49.97976436,49.98463396,3671.047597,3489.497549,106.5510582,-554.7755587,4.1553293,1
157,96,32,96,0,1,1,1,1,1,1,0,1,1,1,1,272.5240382,202.8395891,219.2856993,5.483890216,32.69423071,28.6558127,272.6585006,203.4348989,219.3513642,5.471145761,32.6308072,28.63248025,-3.217615423,30.73168644,-27.51419883,3.19919197,-30.6830786,27.48376174,272.4172733,202.7157105,219.131562,2.268885372,3.839706384,1.769541715,272.5539024,203.2638127,219.231136,2.271536892,3.763935435,1.887869764,0,-111.0589363,111.9021629,0.3951575269,-112.6781688,108.6677167,0.01043632062,-110.9842373,111.9250699,-0.4918897307,-109.6204157,114.8497253,49.98966295,49.98966983,2070.528651,2063.100616,-17.68392152,-88.45361056,4.3226685,1
