run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
50,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,229.5579052,229.5580572,229.5630637,3.581433721,3.591008287,3.595469792,230.0237,230.0245927,230.0240796,3.595094084,3.584932475,3.581244405,-0.0003438470529,-0.001649536452,0.001993384838,0.0003618875667,0.00165534573,-0.002017232173,229.5573148,229.5579174,229.5629513,3.58113521,3.590752901,3.595239748,230.0231029,230.0244502,230.0239649,3.594798393,3.584681653,3.581016086,0,-119.9984624,120.0006386,-1.660420664,-121.4890219,118.2926551,0.05954016694,-119.9404057,120.0592766,1.482631446,-118.6782848,121.5424675,49.9876386,49.98763607,2475.488356,2469.429041,70.64877443,-60.81649371,31.8267909,1
51,40,40,40,1,1,1,1,1,1,0,1,1,1,1,1,229.4835269,229.1446542,230.1188229,6.594323253,8.866722563,5.114041765,230.2473524,228.1921637,231.7213989,3.670132446,7.630172502,8.716376355,1.439296899,-6.439965865,5.000668965,-1.427775003,6.465307064,-5.037532055,229.4822964,229.1438946,230.1168607,6.312500649,5.995033474,0.3491596277,230.2452322,228.1802455,231.7089129,3.140515675,3.900806199,7.040996098,0,-119.7680225,120.1888722,25.71112035,-152.9350765,-178.2212486,-0.3125491349,-119.5927263,120.4879633,-61.6796813,-62.78847314,117.7060597,49.98755246,49.98755849,2491.287526,2486.28834,64.76529011,-65.20267851,4.6044821,1
52,40,40,40,1,1,1,1,1,1,1,0,1,1,1,1,229.4796951,229.1512504,230.114752,6.587809259,8.832517057,5.060661909,230.2451742,228.2016295,231.716939,3.677733192,7.589041672,8.685638673,-1.448911479,6.394613161,-4.945701678,1.437707184,-6.419952292,4.982245104,229.4784813,229.150488,230.1128463,6.302111086,5.995927681,0.338773513,230.2431181,228.1898412,231.7046687,3.142099312,3.899915931,7.041576236,0,-119.7695814,120.1858528,25.72197623,-152.9266679,-178.9486505,-0.3114441293,-119.5939238,120.4854317,-61.49271752,-62.77973824,117.7945188,49.98755327,49.98755937,2491.919355,2485.414107,65.42015042,-65.85546553,4.2646114,1
53,40,40,40,1,1,1,1,1,1,1,1,0,1,1,1,230.1190261,229.4748983,229.1516578,5.127702067,6.598160927,8.872459368,231.7273747,230.2384396,228.1978544,8.737928774,3.672139122,7.64190185,5.012166803,1.433239424,-6.44540623,-5.048971122,-1.421813462,6.470784587,230.1169087,229.4738444,229.1508992,0.346097144,6.317698948,5.996364724,231.7147086,230.2365473,228.1859422,7.057583132,3.145136773,3.912705908,0,-120.1856573,120.0465486,64.35562926,-94.42956836,86.76720324,0.299519312,-120.4989809,120.2229861,-2.516554825,178.0315127,177.0428963,49.98755574,49.98755554,2491.541563,2486.00598,65.23928468,-65.6981513,3.9678536,1
54,40,40,40,1,1,1,1,1,1,1,1,1,0,1,1,230.1105259,229.4833518,229.1545335,5.11970553,6.600589027,8.865010515,231.7177742,230.2455027,228.1968435,8.72788214,3.670293807,7.63116835,-5.005395784,-1.43143396,6.436829744,5.042059463,1.420063867,-6.462123332,230.1084357,229.4822841,229.1537793,0.3511229438,6.320361069,5.996026346,231.7051468,230.2435823,228.1849474,7.05135155,3.143288524,3.908304846,0,-120.184814,120.0433023,63.64627609,-94.44565604,86.80633024,0.3000179948,-120.4983869,120.2199102,-2.539887685,177.9892212,177.034574,49.98755293,49.98755849,2491.040353,2486.57926,64.6439071,-65.12750143,4.3160342,1
55,40,40,40,1,1,1,1,1,1,1,1,1,1,0,1,229.149951,230.1184408,229.4790992,8.860341404,5.102103617,6.596627451,228.1944108,231.7206008,230.2444905,7.614856148,8.711231164,3.672440356,-6.425940012,4.988732661,1.437207352,6.451101579,-5.025345929,-1.425755651,229.1490335,230.1165116,229.4780366,6.002985802,0.3443073972,6.316041656,228.1824012,231.7081881,230.2425543,3.898044991,7.043312069,3.145493099,0,-120.0450167,119.7682478,-33.13986179,-58.41554217,145.526418,0.1750536785,-119.7452242,119.4553551,57.09474767,-122.4929307,58.01804024,49.98755065,49.98756151,2491.366537,2486.060371,64.46481426,-64.92138472,3.9642371,1
56,40,40,40,1,1,1,1,1,1,1,1,1,1,1,0,229.1516142,230.1195902,229.4759993,8.862765389,5.107958358,6.595733913,228.1965588,231.7238557,230.2413898,7.62263709,8.718161596,3.673665796,6.429208377,-4.990367128,-1.438841249,-6.454527188,5.02708467,1.427442519,229.1507015,230.1176586,229.474932,6.000584632,0.3425461186,6.313594729,228.1844866,231.7114096,230.2394846,3.903766656,7.047368179,3.143868408,0,-120.0463156,119.7677068,-33.19404299,-57.81757367,145.5106351,0.1758352798,-119.7460948,119.4550494,57.05877941,-122.4937467,58.06188819,49.98755235,49.98755934,2491.710047,2485.875557,64.93791409,-65.41148742,3.8913954,1
57,40,40,40,0,1,1,1,1,1,1,1,1,1,1,1,229.7042299,227.8218123,231.2424292,3.679790767,7.414405055,8.560984037,229.9221696,229.6363211,230.5718812,6.608185345,8.522107083,4.969110949,-1.410440576,6.288270529,-4.877829961,1.415083646,-6.236788035,4.821704388,229.7022824,227.8107497,231.23094,3.175588643,3.793244362,6.963878924,229.9209802,229.635591,230.5700861,6.341452076,5.71775967,0.6699246623,0,-119.2847358,120.7620668,-62.07952321,-66.41770899,115.5590435,0.4210021738,-119.3509236,120.5963855,26.30381095,-151.3690593,-173.9732441,49.9875621,49.98755926,2491.623337,2484.003463,66.11718557,-65.81188799,3.9989601,1
58,40,40,40,0,1,1,1,1,1,0,1,1,1,1,1,246.8591727,368.4375852,299.6310838,10.25946443,17.94620848,18.50501106,250.5839711,369.8073742,301.8907111,12.39982192,15.9091609,18.55167336,0.9572048805,13.72051378,-14.67771866,-5.351411883,-6.586215521,11.93762741,167.6993841,272.1953131,256.5120281,3.065394755,4.880779902,4.930390635,169.8917789,275.8667524,260.0140131,6.382142815,10.72667448,10.29301201,0,-113.5079146,103.3267983,96.50631901,-10.81684015,-154.4087094,0.09820759403,-113.389566,103.4271923,-28.52674444,-139.8768068,75.39770967,49.97349505,49.98066747,4777.106551,4426.682499,473.3580202,-386.2661133,3.8974518,1
59,40,40,40,0,1,1,1,1,1,1,0,1,1,1,1,230.8236084,225.0272701,232.9740114,6.270041843,29.53072668,24.93167326,231.3256077,225.4421439,233.4549437,6.257798371,29.44808766,24.90581294,-4.281204739,27.81376628,-23.53256154,4.271112449,-27.75594121,23.48482876,230.7261738,224.9485602,232.8750309,3.607496197,3.606461458,3.556709533,231.2259036,225.3587884,233.3528281,3.60269798,3.427961822,3.725624212,0,-118.5471865,121.9484485,0.04127066402,-120.8786525,119.5958112,0.05062171632,-118.4932587,122.0170945,-0.2183531665,-116.2761529,124.0329751,49.9865598,49.98654781,2690.547571,2686.777503,89.73776883,-41.14790567,3.8513792,1
