run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
4803,64,48,48,1,1,1,1,1,1,1,1,1,1,1,1,236.0179658,233.3913816,219.8751263,2.515942121,3.213291368,3.003082242,236.2758008,233.7620122,220.1930745,2.649021952,3.108456416,2.958356868,-0.001661650649,-0.003172300947,0.004813566959,0.001699587128,0.002725752688,-0.004446905025,236.0118428,233.3941933,219.8778039,2.515372409,3.212967174,3.002735722,236.2696772,233.7648253,220.1957407,2.648474681,3.108123416,2.957999598,0,-115.882759,121.4721861,-1.198299738,-116.2329315,118.8125702,0.03483045056,-115.8454357,121.521166,1.025017931,-115.6780852,124.0235612,49.98998635,49.98998499,2004.727029,2000.883268,43.16818152,-46.06240507,45.2872933,1
4804,64,48,48,1,1,1,1,1,1,0,1,1,1,1,1,236.0086724,233.0356993,220.3255043,5.11491424,7.879569797,4.3074626,236.733765,232.1171621,221.5319723,3.465628628,6.521425769,7.431521801,1.360646125,-5.605429203,4.244764201,-1.353902507,5.625950611,-4.272066751,236.0020743,233.0379983,220.3267722,4.805177516,5.448820213,0.1944652303,236.7264003,232.1110006,221.5254867,2.992816989,3.145959356,6.039669819,0,-115.6837014,121.6683206,34.5125678,-145.7215743,12.68292415,-0.2713727874,-115.5709443,121.9725952,-66.18342764,-55.85769632,123.445566,49.98992096,49.98992716,2017.15889,2013.093403,37.67351017,-50.87063542,8.3670673,1
4805,64,48,48,1,1,1,1,1,1,1,0,1,1,1,1,236.0067084,233.0381852,220.3257564,5.119475004,7.897147289,4.344991685,236.7302378,232.1180808,221.5338204,3.462005566,6.550230144,7.458075193,-1.35162175,5.633243236,-4.281642232,1.344748935,-5.654593425,4.309823114,236.0001048,233.040488,220.3270359,4.811799643,5.444361945,0.1862430984,236.7228985,232.1118865,221.5272151,2.991504668,3.153682273,6.044974255,0,-115.6837699,121.6673727,34.48177017,-145.8023695,9.962209479,-0.2717631349,-115.5704883,121.9717401,-66.31827971,-55.93900856,123.3403261,49.98992389,49.98992347,2016.601779,2013.784583,37.71311338,-50.914436,8.2342366,1
4806,64,48,48,1,1,1,1,1,1,1,1,0,1,1,1,236.5388005,233.3369426,219.4228788,4.65738835,5.966822124,8.156255873,237.718018,234.0871244,218.3808983,7.492910176,3.584336968,6.823182005,4.529017368,1.392813089,-5.921850666,-4.555822118,-1.385988088,5.941791847,236.5311776,233.3390365,219.4250731,0.7240540476,5.683945811,5.5084118,237.7017287,234.0883321,218.3736302,5.893466873,3.093548616,3.184225234,0,-116.0652013,121.480791,-169.1140177,-87.02296621,89.34630464,0.2875350447,-116.3616917,121.6021552,1.374807239,179.9381478,-171.90784,49.98991715,49.9899266,2018.087601,2013.072375,39.44932076,-50.10538065,8.0229816,1
4807,64,48,48,1,1,1,1,1,1,1,1,1,0,1,1,236.5420807,233.3329108,219.429562,4.689216769,5.9732338,8.179873859,237.7191631,234.0814775,218.3807109,7.509423001,3.579246964,6.841362952,-4.5611557,-1.381062047,5.942199739,4.588091506,1.373485084,-5.961593697,236.5344579,233.3350269,219.4317591,0.7194345934,5.693051552,5.520076358,237.7027329,234.0825962,218.3732869,5.88838623,3.091951852,3.182416944,0,-116.0630406,121.4835746,-168.8387422,-87.0417046,89.38726901,0.2881161437,-116.3603813,121.6046667,1.400728951,179.7675063,-171.6894375,49.98991836,49.98992397,2017.842948,2013.467705,38.74120523,-49.42280075,8.3659666,1
4808,64,48,48,1,1,1,1,1,1,1,1,1,1,0,1,235.6017695,233.8631195,219.8650345,7.61876357,4.421792269,5.604034508,234.5494378,235.2194534,220.5607382,6.5227229,7.643280667,3.375813104,-5.721052943,4.349673998,1.371358334,5.740007677,-4.378120801,-1.361908348,235.5953898,233.8645916,219.8669316,4.936981141,0.2610847975,5.315996021,234.5343746,235.2134227,220.5620076,2.942253374,6.22043172,2.876795305,0,-115.9238168,121.2599111,-33.91538608,-54.60848234,149.9129628,0.1025759217,-115.6644236,120.9686915,69.19035424,-118.0155982,58.01785351,49.98990876,49.98992481,2018.932451,2014.268963,39.0227487,-49.6970715,7.4923512,1
4809,64,48,48,1,1,1,1,1,1,1,1,1,1,1,0,235.5984014,233.8617321,219.873799,7.618738618,4.421084075,5.604389872,234.545837,235.215538,220.5679875,6.52197085,7.640385917,3.373941508,5.719886716,-4.347883084,-1.372021793,-5.738801356,4.375519976,1.36326153,235.5920172,233.8632216,219.8757143,4.937381022,0.2622341076,5.316383423,234.5307546,235.2095009,220.5692142,2.941501268,6.217480412,2.874687369,0,-115.9206558,121.2612729,-33.90581426,-55.18692978,149.890405,0.1022304742,-115.6616323,120.9701741,69.20286477,-118.0110022,58.01400388,49.98991361,49.98991965,2018.810523,2014.384114,38.99077121,-49.68109207,7.8637591,1
4810,64,48,48,0,1,1,1,1,1,1,1,1,1,1,1,236.4408761,231.8387436,221.1545982,3.430372306,6.343603022,7.286428573,236.2401159,233.4480435,220.6307356,5.143088754,7.594913892,4.138695569,-1.327420831,5.453981906,-4.126582313,1.330508241,-5.416434787,4.085904642,236.4336533,231.8333546,221.1486324,2.977772126,3.099385769,5.969276197,236.2335966,233.450408,220.6319954,4.85255485,5.240766247,0.07710003524,0,-115.3262961,122.2147466,-66.9652807,-59.25621026,121.3102294,0.3278270855,-115.359059,122.0162407,34.44692268,-144.8262885,-158.2517645,49.9899259,49.98993232,2016.964104,2011.268294,38.06434808,-52.1954106,8.6128548,1
4811,64,48,48,0,1,1,1,1,1,0,1,1,1,1,1,256.4291004,365.8248091,296.926845,8.135091248,16.87065976,17.14755722,259.1016777,366.8877828,298.5001788,9.594997289,15.18082292,16.73967424,0.5867569888,11.95702974,-12.54221892,-3.877739173,-6.007521739,9.886745052,172.8595121,275.3779956,250.1774144,2.233377896,4.406228133,4.473797342,174.3894379,278.3010931,252.9586448,4.667925055,9.152626434,8.408234925,0,-110.2217327,104.6776853,98.16582137,-12.95896437,-161.1605135,0.03069764534,-110.1755937,104.6995922,-28.30218428,-138.7836608,72.58405564,49.97678289,49.98510973,4009.866493,3662.665589,434.6626221,-212.2078121,7.3271691,1
4812,64,48,48,0,1,1,1,1,1,1,0,1,1,1,1,238.2214006,228.8076907,222.6272651,5.228935909,28.70232323,24.65444258,238.4795711,229.1510785,222.9923156,5.222251026,28.64238198,24.62791683,-3.609526415,27.12661195,-23.51709339,3.604708643,-27.0831326,23.4784191,238.1425125,228.7352556,222.5298457,2.60685034,3.164576019,2.959793913,238.3989468,229.0737768,222.8908296,2.602646242,3.033557106,3.070889559,0,-114.6372565,123.6417956,-0.03818814541,-116.6147087,121.4634943,0.02594853046,-114.5935591,123.6938251,-0.08479979967,-112.7287091,125.5996409,49.98895229,49.9889597,2211.975006,2205.035673,52.46583738,-37.23965986,7.299868,1
