run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
24,20,20,20,1,1,0,1,1,1,1,0,1,1,1,1,232.7364617,226.1126253,228.920597,15.0503225,4.161928889,13.78002153,231.7982019,227.5928164,231.7547789,10.46903735,11.57159016,14.08668557,-9.602625253,-1.399861556,11.00248681,9.375731875,1.354740022,-10.7304719,232.5321212,226.0495635,228.815224,11.0888467,3.524414728,7.692535847,231.6770425,227.5463104,231.7182699,3.326043522,11.36776062,8.571777166,0,-120.1570791,121.3284846,-13.09836882,179.7414922,161.0579047,-0.04943540125,-119.4494484,121.1324521,47.52937305,-104.5437849,85.92664168,49.97759736,49.97745435,4480.847944,4511.547765,177.4377222,-161.1588644,3.9080069,1
25,20,20,20,1,1,0,1,1,1,1,1,0,1,1,1,298.0170437,245.3436744,366.5634207,28.62291272,20.03128996,25.99578616,300.6344729,249.951135,368.402284,28.47421817,21.76084234,22.56678707,-13.70868139,-0.3680678777,14.07674927,8.932469179,-7.422235003,-1.510234169,256.4450805,166.4447601,274.3012226,4.006671999,4.623050755,7.055896561,259.6619979,169.4798351,277.4839531,11.49782948,8.839793683,10.50452991,0,-102.328045,143.6437893,36.76946097,-33.74134026,178.6237446,0.2491369401,-102.3178853,143.6551478,-12.14811911,-131.615274,120.7419437,49.95035751,49.96779934,7635.760161,8755.042796,428.9365118,-244.0377529,3.7652866,1
26,20,20,20,1,1,0,1,1,1,1,1,1,0,1,1,233.9188164,228.3247377,225.409634,28.06269467,9.838172424,34.35786563,235.062477,229.4869281,226.3923928,28.04311595,9.789706718,34.12050106,-25.38020801,-6.459964313,31.84017233,25.26177006,6.424076736,-31.68584679,233.7650321,228.2168836,225.2836156,6.357780435,6.430975626,6.553696019,234.8984507,229.3702046,226.2505378,6.804424982,6.402958943,6.133694886,0,-121.6428487,120.4106609,-3.262806929,-121.6106073,117.0137768,0.1595201816,-121.5249838,120.5399337,2.752232718,-122.0042612,123.6985924,49.97640247,49.97638334,4726.246302,4716.257978,211.453304,-96.1161734,4.1067732,1
27,20,20,20,1,1,0,1,1,1,1,1,1,1,0,1,237.3554367,224.1263883,227.9967985,77.87389783,35.05400584,74.61060211,231.4936343,234.2176295,225.3384073,77.14669219,41.74556585,70.97905535,-51.17002214,1.720770158,49.44925198,50.63552562,-1.946218407,-48.68930721,234.9396632,223.6211826,225.4393476,20.28641961,15.4962962,22.70179193,230.5640235,233.0865637,225.1761005,21.69471988,26.95299346,12.07746862,0,-121.1671791,121.922948,-77.63879203,24.88182389,144.1486246,1.725923291,-120.1658091,120.2189614,66.23866697,-139.7454524,-11.65122896,49.96871657,49.96859403,6252.177237,6270.316484,526.3731797,62.64069249,3.8772663,1
28,20,20,20,1,1,0,1,1,1,1,1,1,1,1,0,229.9363519,230.495612,227.4554291,14.26111649,9.892518036,11.41976007,229.2254033,233.6673949,228.2632231,13.70370903,14.88948646,4.335045989,10.78473109,-9.135129707,-1.649601384,-10.91015636,9.249902789,1.660253574,229.9084955,230.4476656,227.4418285,8.982753651,2.600514806,11.15367941,229.1425543,233.559299,228.2437393,7.917683817,11.32319343,3.563525934,0,-120.7850659,119.489377,-37.43424974,-75.16151025,134.3635367,0.461877007,-120.4339221,119.0494387,43.35638569,-130.2903206,63.94288747,49.97754958,49.97756055,4494.75061,4482.731956,155.3405277,-140.1698377,3.9004075,1
29,20,20,20,1,1,1,0,1,1,1,1,1,1,1,1,231.8620754,228.5089263,227.4186912,13.07408039,4.684617392,11.87001071,231.0599109,229.9134751,229.9914978,7.925869804,11.07991003,12.02701134,6.814005936,2.129153872,-8.943159801,-6.665025786,-2.133325614,8.798351407,231.8273976,228.5076026,227.3965356,10.84146345,3.763788763,7.547819002,231.0506111,229.9143504,229.9937771,3.415815688,10.72788978,7.960826573,0,-120.8001475,120.3272522,-13.02050871,-169.3321779,155.4225367,-0.02463056754,-120.165467,120.1502663,44.29554195,-105.5648616,86.87669944,49.9776339,49.97763562,4480.136122,4465.908875,163.4393428,-144.2207885,4.0296221,1
30,20,20,20,1,1,1,0,1,1,0,1,1,1,1,1,232.9420082,226.1156971,229.0936345,15.26615156,4.307569998,13.956577,231.9129208,227.5658927,231.815469,10.50039856,11.4910925,14.0842729,9.431909766,1.501428147,-10.93333792,-9.205729136,-1.453339633,10.65906878,232.6744987,226.0158926,228.9687298,11.29513416,3.593187112,7.863722386,231.7484976,227.4929723,231.7709008,3.211267244,11.25346189,8.461298703,0,-120.1295351,121.3793065,-12.96415966,-178.6552589,160.5515632,-0.0397906872,-119.4277181,121.1745223,50.4217065,-104.3076633,85.01631037,49.97777973,49.97724762,4458.334095,4541.18869,160.7926656,-144.8444749,3.9305557,1
31,20,20,20,1,1,1,0,1,1,1,0,1,1,1,1,233.1220953,224.0149256,230.6566057,42.84938496,72.79493173,79.11856051,225.1135254,229.0011358,238.8404898,35.82776666,75.68952627,79.06610638,2.004605081,49.87790447,-51.88250955,-1.763523677,-50.15181882,51.91534249,231.9519715,223.8492036,229.7210331,27.52590845,12.63811812,21.66588124,224.5140178,226.2691961,236.322893,15.97197971,22.95400166,19.94681766,0,-119.5018623,121.9951228,-20.34385081,109.7386419,-173.8368025,-0.7414760519,-117.5074141,120.5131769,143.8099232,-94.59865636,42.39615342,49.9683335,49.96824617,6339.932108,6331.320557,374.0997005,234.8691599,3.9185944,1
32,20,20,20,1,1,1,0,1,1,1,1,0,1,1,1,233.9586514,228.3146937,225.4162668,28.19178069,9.836542851,34.47867155,235.0738575,229.4752526,226.3790316,28.14157635,9.78919356,34.22086807,25.47837773,6.458938016,-31.93731575,-25.35857499,-6.424092673,31.78266766,233.8030138,228.2066632,225.2893631,6.421528531,6.429769258,6.604263027,234.9091211,229.3581308,226.2360565,6.745228576,6.40354615,6.078727536,0,-121.645319,120.420115,-3.463971433,-121.6162918,117.398538,0.1607579171,-121.5277673,120.5442945,2.998858138,-122.003709,123.3554723,49.97639311,49.9763825,4726.205527,4718.735457,208.9223055,-93.19330736,3.7923663,1
33,20,20,20,1,1,1,0,1,1,1,1,1,0,1,1,297.5532547,244.4905079,366.1852479,21.42541531,13.31243183,21.66715811,300.5231611,249.2144689,368.3208486,21.28262263,16.20306809,17.57448637,16.3116893,0.497958805,-16.80964811,-11.47705805,7.319405669,4.157652383,255.5435071,165.8299065,272.44262,4.969546652,3.901718399,5.95097972,259.5175006,168.6703616,276.4576824,12.71896462,8.581833786,13.03541644,0,-102.6614196,143.5674067,60.37060426,-36.3014333,-160.2617355,0.2164823058,-102.5664233,143.7044652,-19.9417756,-127.4012018,121.1542381,49.95434941,49.96441597,8294.211259,7990.257034,576.9913085,-441.63275,3.7173604,1
