run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
8021,64,96,96,1,1,1,0,1,1,1,1,1,1,0,1,223.8791203,225.3319655,240.535354,9.265004576,7.40983723,4.672971399,222.8351103,226.1797662,241.1631182,8.322673773,8.805889065,3.408474483,-6.939541418,5.836019974,1.103558882,6.966129757,-5.864552759,-1.101541963,223.8652237,225.3321863,240.5394855,4.88831735,1.154899633,4.298365905,222.7993727,226.1554109,241.1661861,2.633344406,4.847167687,2.872486853,0,-124.8881246,117.2951088,-31.31966665,77.70831585,157.3787335,0.07375866679,-124.6071799,117.01895,74.36047351,-119.5773288,41.90458648,49.99262767,49.99262647,1475.164936,1474.063216,10.13877373,-26.80133155,8.937251,1
8022,64,96,96,1,1,1,0,1,1,1,1,1,1,1,0,226.401543,224.359566,239.1937648,28.31875656,9.603145212,27.80913099,224.3118916,226.3282142,239.8237271,27.91554602,11.87719511,27.37761497,19.27927146,0.3074468988,-19.58651175,-19.20290812,-0.3001712721,19.50328414,226.0198809,224.2419551,238.7698831,6.379953794,4.545836774,6.254517863,224.2455232,226.2254855,239.8006178,5.197974949,8.295659806,4.615836962,0,-125.6161962,117.6710497,-52.85758955,54.4349695,164.8858561,0.2627576411,-125.0867586,117.179073,78.07751203,-125.5013075,24.42573208,49.99124957,49.99183911,1715.049971,1601.999823,68.06654145,-37.56674955,9.1556868,1
8023,64,96,96,1,1,1,1,0,1,1,1,1,1,1,1,222.7456923,225.6079851,241.3186891,5.766827425,6.089386189,3.323878107,224.1875461,225.0748018,240.869616,7.065122034,4.020630819,4.378049205,5.175832827,-3.87316362,-1.302635055,-5.15172828,3.848481493,1.303284969,222.7272964,225.6037644,241.3239041,2.336963041,4.666873867,2.884702949,224.1754168,225.0775039,240.8756227,4.730087409,1.025430969,4.054729815,0,-124.5274376,117.1643342,72.2733764,-118.2462454,47.47004435,0.001114024313,-124.7767194,117.438634,-28.137962,86.03975133,159.099971,49.99268606,49.99268199,1463.923612,1462.357798,12.28192846,-28.82278,9.1161715,1
8024,64,96,96,1,1,1,1,0,1,0,1,1,1,1,1,222.8101063,225.610896,241.4753958,13.10925866,13.21117399,3.373100152,224.1537117,224.4501269,241.4861845,13.29145625,12.14251256,5.404008184,10.40647552,-9.538734283,-0.8677426522,-10.3585457,9.496216115,0.8623281543,222.7424709,225.538148,241.4753705,3.554739956,5.363865766,2.602345967,224.1380447,224.4435501,241.4830453,4.342001431,1.786628257,4.957225592,0,-124.4798951,117.1981638,59.37062369,-134.4429721,22.86507647,-0.147496396,-124.6631339,117.5452507,-44.96608154,24.57445888,148.8541611,49.9921042,49.99290525,1551.853248,1427.308891,17.3171536,-31.20013472,8.4398113,1
8025,64,96,96,1,1,1,1,0,1,1,0,1,1,1,1,224.0398946,223.9957403,241.614855,5.247150341,10.1770102,8.814206584,224.6080808,222.8477604,242.6353176,3.340804468,9.551540746,10.11020794,-1.12605671,7.784612126,-6.658510783,1.124090376,-7.813862599,6.689817385,224.0243234,223.9950473,241.6144147,4.848954454,4.424644962,0.9425304847,224.5901481,222.8092184,242.5984639,2.669907225,2.591216539,4.973785453,0,-124.4501828,117.7949717,31.58337472,-160.275648,-58.6677298,-0.2982459298,-124.3818805,118.0281002,-73.14650115,-37.4642404,118.5087832,49.99258037,49.99260133,1484.583312,1476.766085,14.20669786,-27.23689902,8.8365017,1
8026,64,96,96,1,1,1,1,0,1,1,1,0,1,1,1,224.2856273,226.4616878,238.9234724,41.30941036,17.35837309,40.15550713,228.206699,223.3358635,239.5846294,41.57118245,15.16983194,40.8039324,27.29501971,0.5304675471,-27.82544781,-27.35176238,-0.5519907376,27.90379879,224.1188939,226.2313073,238.8790847,8.81853482,11.22809695,6.78601675,227.372971,223.1286539,238.7601265,9.304900154,7.547761055,9.475400492,0,-125.5821262,116.8542153,79.49337785,-134.8624046,-3.970391191,-0.5374580396,-126.1834973,117.6867535,-69.07899825,40.70968292,154.9697583,49.99046618,49.98982443,1871.373145,2016.1829,44.19705795,73.51458073,8.9743773,1
8027,64,96,96,1,1,1,1,0,1,1,1,1,0,1,1,222.6248435,226.1238944,241.0051076,8.442412001,8.917824774,3.392997765,224.1050568,225.4659651,240.6197228,9.322798915,7.557984011,4.682668631,7.060070522,-5.970138412,-1.089901289,-7.021119647,5.932902892,1.088244269,222.5896353,226.0958308,241.0081413,2.575140164,4.78356284,2.85217131,224.0912874,225.4652032,240.6240189,4.785096878,1.058851753,4.308950487,0,-124.6628719,116.9716985,72.45591256,-120.9981989,41.38310243,-0.02119836847,-124.9073936,117.2722774,-30.94712218,72.73350358,156.9341782,49.99263568,49.99261629,1475.884052,1474.23965,14.11713871,-31.69370617,9.1814202,1
8028,64,96,96,1,1,1,1,0,1,1,1,1,1,0,1,348.6791147,306.5010889,266.1065819,17.94829542,19.28333373,9.903049498,350.1520501,308.404598,270.2894582,16.60515242,19.16051547,11.70221319,14.35344632,-17.08985148,2.736418438,-9.902445942,15.27086862,-5.368402628,264.7603852,256.2478044,179.6638831,7.448484469,7.416799811,4.539239809,269.0147645,260.1730069,182.1065235,11.52073854,10.64466715,6.654412572,0,-148.6181294,110.9709552,119.9470032,-19.9355392,-126.7361285,0.07513609856,-148.5024245,111.0245906,-34.06896753,178.4429728,75.75303979,49.98417251,49.98754705,2795.37488,2854.418597,461.4162528,-509.3479288,9.0494964,1
8029,64,96,96,1,1,1,1,0,1,1,1,1,1,1,0,219.3424577,226.834142,243.448208,28.34805277,24.74314309,4.8101733,219.5761521,226.9435515,243.5663226,28.32475749,24.73345276,4.804263872,26.90390842,-23.87185531,-3.032020817,-26.88132163,23.8552718,3.02608256,219.2463488,226.7435293,243.3739782,2.393758191,1.845011605,2.028806738,219.4689609,226.8610297,243.4922826,2.403128675,1.93427142,2.027404371,0,-123.4764169,116.6654035,-1.164259795,-124.1402629,116.7283234,0.03046419052,-123.4593083,116.6765717,1.040181366,-122.9324351,116.5057805,49.99173805,49.99171371,1654.468055,1654.442066,28.97857877,-12.09583208,8.9227252,1
8030,64,96,96,1,1,1,1,1,0,1,1,1,1,1,1,222.7462093,225.6011907,241.3259448,5.757122194,6.078603484,3.322461845,224.1852585,225.0662897,240.8778891,7.051686508,4.005164728,4.377769261,-5.165120462,3.85813638,1.307020609,5.141060966,-3.834438794,-1.306585372,222.7278239,225.5970151,241.3311249,2.336797775,4.665280664,2.881514729,224.1731382,225.0689856,240.8838854,4.721705577,1.021069332,4.053321751,0,-124.5245402,117.1671241,72.06528865,-118.3336141,47.47983754,0.0007948898634,-124.7732538,117.4413016,-28.1546169,85.69927447,159.0614576,49.99268558,49.99268285,1464.02049,1462.224772,12.29907335,-28.84517748,8.9758446,1
