run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
4705,24,64,96,1,1,1,1,1,1,1,1,1,1,1,1,205.7890632,211.8464049,282.3509177,5.274826408,2.308197863,2.152621929,206.4943668,211.9532573,282.6181351,4.585433177,2.405131492,2.575923712,0.007135811442,-0.01259971133,0.005524004448,-0.006955806083,0.01242872817,-0.005406348897,205.7855934,211.8462118,282.3530783,5.27441605,2.307363096,2.15187233,206.4909007,211.9530826,282.6202925,4.58500428,2.404373877,2.57532326,0,-144.8140983,108.4628269,-1.261023193,-155.5682049,114.2436905,0.0752511312,-144.7502483,108.4750923,1.131927105,-134.5937159,103.5486932,49.98914329,49.98914076,2174.120705,2168.935658,-73.16894901,-172.7562775,45.2894996,1
4706,24,64,96,1,1,1,1,1,1,0,1,1,1,1,1,205.7066299,211.0568264,283.0821994,8.776469385,9.396077071,6.146225396,206.4555773,209.5048112,284.5816176,3.755846931,8.134213118,8.739101008,1.477738591,-7.227486771,5.749792668,-1.466088791,7.245454097,-5.779320592,205.702513,211.0561824,283.0816463,8.537399557,5.845516828,1.773146087,206.4500238,209.4904695,284.5686089,3.162268139,3.433379451,6.434094184,0,-144.6332301,108.5886185,17.71622452,179.3647081,-89.74822607,-0.3956652602,-144.5455892,108.8261314,-56.86592674,-52.50567822,103.6579565,49.98905119,49.98904893,2192.205219,2187.668313,-74.53155758,-172.3410631,8.3199956,1
4707,24,64,96,1,1,1,1,1,1,1,0,1,1,1,1,205.7058163,211.0657562,283.0753213,8.78110894,9.378743052,6.123582195,206.4540375,209.5102332,284.5791123,3.750923426,8.109728783,8.727721262,-1.473362102,7.194904901,-5.72148424,1.461924074,-7.213149971,5.751286618,205.7017315,211.0650974,283.0748054,8.544346123,5.857311134,1.780485214,206.4484813,209.4959531,284.5661923,3.16206381,3.443229139,6.442460284,0,-144.6352629,108.5858103,17.72733694,179.3308977,-89.5681864,-0.396813861,-144.547124,108.8236952,-56.99648872,-52.38952101,103.6892418,49.98905279,49.98904688,2192.814151,2187.015998,-74.25692244,-172.6985859,8.2528206,1
4708,24,64,96,1,1,1,1,1,1,1,1,0,1,1,1,206.1167895,211.9869923,282.1149571,5.00188715,4.553221812,6.952188287,207.9558101,212.6010794,281.1821394,8.573820626,3.084617842,6.302454808,4.16966782,1.343147026,-5.512787407,-4.2012134,-1.331551666,5.532805566,206.112843,211.9855671,282.1162532,2.658728856,4.217639476,4.150475178,207.9453526,212.5994516,281.1755047,7.436461669,2.569292914,2.897327612,0,-144.9993553,108.5341473,19.55993157,-111.8852728,70.90333324,0.2395353279,-145.2571082,108.6346487,-6.968034421,150.5744765,169.4840192,49.98905816,49.98905826,2190.831477,2185.800888,-79.22198331,-177.5609909,7.9390677,1
4709,24,64,96,1,1,1,1,1,1,1,1,1,0,1,1,206.1228915,211.9803278,282.1152001,5.000711596,4.550580287,6.952013529,207.9653685,212.5960138,281.1844851,8.583004119,3.089736784,6.3063311,-4.170606687,-1.345979633,5.516645386,4.202145255,1.334213572,-5.536287823,206.1189524,211.9789265,282.1165054,2.652141342,4.214177245,4.146461065,207.9549334,212.5943688,281.1778508,7.445577899,2.574349091,2.900446661,0,-145.0009204,108.5362204,19.699359,-111.8104641,70.85378214,0.2394298841,-145.2586341,108.6370744,-6.989482072,150.66313,169.3964415,49.98906045,49.989056,2190.479811,2186.083127,-79.03656684,-177.6882064,8.3036987,1
4710,24,64,96,1,1,1,1,1,1,1,1,1,1,0,1,205.4885738,212.2642898,282.2243203,9.638892531,5.036548659,5.158116396,204.8126107,212.9409333,283.0924557,7.564671804,7.43367406,3.996030274,-6.015355952,4.646364546,1.369050909,6.041313135,-4.675313452,-1.36593357,205.484848,212.2619109,282.2259072,7.433960336,1.772925315,4.82886809,204.7987921,212.9279128,283.0931036,4.390126487,5.724107609,3.561907899,0,-144.705702,108.2909794,-25.05071799,96.16393883,151.9619044,0.1908242565,-144.2865694,108.0335427,45.3343479,-128.9266739,38.26699113,49.98908912,49.98909548,2184.379101,2178.498852,-80.83152178,-179.3165911,7.4615751,1
4711,24,64,96,1,1,1,1,1,1,1,1,1,1,1,0,205.4889198,212.2701316,282.2215721,9.623538128,5.006202436,5.154412989,204.8141331,212.9445883,283.0905572,7.544496015,7.409057536,3.995324162,5.99269024,-4.615203498,-1.377427345,-6.018353499,4.643743514,1.374665689,205.4851919,212.2677474,282.2231654,7.43197607,1.770099625,4.823566935,204.8003609,212.9317071,283.0911871,4.386043998,5.718200736,3.559336021,0,-144.7069155,108.2896534,-25.01186542,96.3459788,151.9551268,0.1899760414,-144.2882924,108.0325474,45.2870407,-128.9084333,38.34029461,49.98909048,49.98909475,2184.552845,2178.316299,-80.96540608,-179.2827615,7.7958103,1
4712,24,64,96,0,1,1,1,1,1,1,1,1,1,1,1,205.7189425,209.0530807,284.5509985,4.004881208,8.550780168,8.954991749,206.5649711,210.9035711,283.381979,8.627904233,9.692877354,6.594410029,-1.608006673,7.842494642,-6.234404668,1.608118011,-7.805105278,6.197061952,205.7130274,209.0356351,284.5350663,3.341508125,3.037781011,6.219539597,206.5608224,210.9028213,283.3812142,8.34299936,5.537179676,1.567948405,0,-144.0338042,109.2157351,-54.14263179,-53.27800555,103.7882366,0.5767187194,-144.0459565,109.0160647,18.9526799,-177.3550752,-92.3408843,49.9890317,49.98904151,2196.273535,2189.001961,-67.96407778,-169.5308399,8.6199672,1
4713,24,64,96,0,1,1,1,1,1,0,1,1,1,1,1,221.7671075,374.5306308,333.9570347,19.5590799,18.05319015,22.37094988,220.9608062,374.440132,333.2953252,17.83106816,16.55402139,21.29160251,-5.044671358,7.278097921,-2.219815053,0.04973133151,-1.4686235,1.431487959,157.4037048,247.0383008,299.5659415,6.409861144,3.341150192,7.15647466,156.811274,247.5055228,299.263324,2.225229852,3.771010472,4.176288138,0,-131.5434056,94.17462154,-16.13855813,-88.09393979,128.7255509,0.04294498783,-131.7287539,93.79888881,52.10601314,-169.3331992,-8.326899624,49.96837208,49.99390709,4048.449187,3507.429459,-465.565339,-358.9820063,7.2872507,1
4714,24,64,96,0,1,1,1,1,1,1,0,1,1,1,1,206.5755609,205.0915265,287.0432205,7.751473338,36.3128597,30.96090238,207.4273238,205.2552791,287.168815,7.720467158,36.26368519,30.96078579,-4.933018444,34.04041505,-29.10718696,4.910697757,-34.00294386,29.09245401,206.4251024,204.9219671,286.8931383,4.951969435,2.319330043,2.283875366,207.2687922,205.0841602,287.0336891,4.937661252,2.170380724,2.501463675,0,-143.5255384,110.2538205,0.02706371265,-146.7781216,107.807209,0.09561191457,-143.4956778,110.2770866,-0.3048880341,-140.175366,112.4051393,49.98747849,49.98748104,2507.158892,2501.75654,-7.279085095,-109.3645563,7.3751322,1
