run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
148,20,32,32,1,1,1,1,1,1,1,1,1,1,1,1,208.4026056,228.3339655,254.1364546,6.06537637,4.195038746,4.709321171,209.3236678,228.9149524,254.9005839,5.66061155,4.392153442,4.821781855,0.0003352743077,0.005293091197,-0.00557707249,-0.0002398953484,-0.00563110065,0.005917756151,208.3988281,228.3345117,254.1382446,6.065000041,4.19472329,4.70903452,209.3198707,228.9155127,254.902375,5.660229827,4.391872753,4.821513377,0,-130.8898698,118.1663694,-2.223264548,-135.5388668,118.6671163,0.1200378157,-130.7885481,118.2359821,2.036395778,-126.6406987,117.4683113,49.98292058,49.98292923,3419.854676,3409.976505,83.49694669,-129.4540485,31.8274987,1
149,20,32,32,1,1,1,1,1,1,0,1,1,1,1,1,208.1737806,227.7285248,254.914158,10.19678055,11.19093332,7.063638019,208.9609355,226.5897385,257.3611121,4.163328016,10.09296965,11.38593133,1.85503217,-8.379987901,6.525003683,-1.832264774,8.415874268,-6.58355682,208.1690121,227.728379,254.9129439,9.890543768,7.199514081,1.701854946,208.954142,226.5691147,257.3402544,3.353161423,5.278963577,9.046565721,0,-130.6082837,118.3001429,14.7045451,-168.7942108,-174.7747965,-0.4048134021,-130.3252368,118.5588357,-50.22520069,-73.35875224,108.3187935,49.98279473,49.98279356,3444.691801,3437.317854,79.36549062,-131.1303174,4.5831038,1
150,20,32,32,1,1,1,1,1,1,1,0,1,1,1,1,208.1750067,227.7265403,254.9126667,10.19033397,11.17178856,7.029018858,208.9625141,226.5962499,257.3648634,4.169636716,10.06907861,11.36251146,-1.860621959,8.356534632,-6.495872878,1.838277353,-8.393093903,6.554858578,208.1702699,227.7263838,254.911507,9.881506581,7.202352106,1.690893341,208.9558251,226.5756298,257.3441078,3.353719913,5.277781458,9.042399563,0,-130.6086304,118.3009412,14.68366849,-168.7820434,-175.0072318,-0.4035636802,-130.3239567,118.5589506,-50.05768041,-73.32678636,108.3968096,49.98279451,49.98279524,3446.746707,3434.943653,80.15187232,-131.9688669,4.3354251,1
151,20,32,32,1,1,1,1,1,1,1,1,0,1,1,1,208.9489096,228.2495403,253.8834077,6.530789933,7.609099962,9.944912154,211.4043916,229.0247825,253.248037,11.08720588,3.875080488,9.344407474,5.68239794,1.661606006,-7.343974611,-5.74229441,-1.641264929,7.383589663,208.9437099,228.2486101,253.8841919,2.810495626,7.284641069,6.585756683,211.3838675,229.0228987,253.2339242,9.352905813,3.199623066,5.587180258,0,-131.0837615,118.2852133,26.94558994,-109.9209444,83.14768589,0.3097149838,-131.4056244,118.5568153,-7.916862125,172.5353822,160.8511199,49.98279728,49.9827949,3445.405664,3435.709326,75.54829456,-137.0364553,3.9492845,1
152,20,32,32,1,1,1,1,1,1,1,1,1,0,1,1,208.9517412,228.2449463,253.8876768,6.536601251,7.610689576,9.940819263,211.4087128,229.0160959,253.2521809,11.08377691,3.869729233,9.3458899,-5.682930922,-1.660790319,7.3437678,5.743149854,1.639668582,-7.382772474,208.9465468,228.2440142,253.8884522,2.820999912,7.287609709,6.577465636,211.3881258,229.0143352,253.2380984,9.347802591,3.196246093,5.587053627,0,-131.0830112,118.2868514,27.06252675,-109.9415097,83.16751366,0.3087744417,-131.4055405,118.5590029,-7.982703162,172.4908862,160.7644441,49.98279657,49.98279592,3444.489578,3436.80673,74.98693797,-136.4236541,4.3035335,1
153,20,32,32,1,1,1,1,1,1,1,1,1,1,0,1,208.0488353,229.0701757,253.837296,11.63344341,6.531920759,8.570708154,207.3829708,231.0003821,254.7336272,10.24998898,10.79390165,4.31241796,-7.957063608,6.294625954,1.662474383,8.000094287,-6.351860027,-1.64819926,208.044649,229.0676467,253.8380099,8.330539429,0.06821077723,8.268031044,207.3599236,230.9785895,254.73292,6.201092227,8.550279441,3.679128672,0,-130.9170235,117.9061444,-30.89109105,-88.66118982,140.1340899,0.3476517595,-130.5166592,117.5636663,43.23981775,-131.197494,58.49443997,49.98282026,49.98281351,3439.910515,3433.095615,73.25122977,-137.3634734,3.944049,1
154,20,32,32,1,1,1,1,1,1,1,1,1,1,1,0,208.0439157,229.0694699,253.8373962,11.64379504,6.552973537,8.567534765,207.3804117,231.0017706,254.7370665,10.2756617,10.8134496,4.318426093,7.975427851,-6.311410634,-1.66396735,-8.018749826,6.368203241,1.650581804,208.0397675,229.0669251,253.8380967,8.321747003,0.06271626265,8.261290557,207.3571753,230.9798037,254.7363757,6.2117336,8.558445957,3.678408832,0,-130.9158867,117.9054434,-30.95139457,-83.34192476,140.1213173,0.3477774086,-130.5149836,117.563227,43.18554584,-131.1987096,58.60223562,49.98281573,49.9828178,3441.040928,3431.986383,74.25648112,-138.3432565,3.8330094,1
155,20,32,32,0,1,1,1,1,1,1,1,1,1,1,1,207.9158456,226.0373103,256.6207445,4.355247846,9.925917213,11.19198608,209.1535314,228.2422694,255.6304323,10.0725065,10.80414413,7.075933205,-1.940277775,8.408490314,-6.468157582,1.945348658,-8.321866611,6.376570961,207.90919,226.0160555,256.6007289,3.519189029,4.977188458,8.850884192,209.1486546,228.2419597,255.6296105,9.743343821,6.667503205,2.104975895,0,-129.8550329,118.9049217,-48.97732807,-78.36864079,106.4778336,0.6381516638,-129.9783481,118.8232899,15.806268,-165.8094823,-178.2192186,49.9827967,49.98280077,3445.101078,3435.325873,85.21563092,-129.8869584,3.9668531,1
156,20,32,32,0,1,1,1,1,1,0,1,1,1,1,1,222.8201533,377.5777466,309.5491525,12.07373841,21.44553337,21.67008855,228.5604542,379.165403,313.2935298,15.42938041,18.31902409,22.5786756,0.9996330414,18.26606255,-19.26565152,-7.773804332,-9.023117336,16.79670763,151.5042656,269.5479314,271.6075229,4.820486168,6.40833605,7.0105506,154.8611365,274.29514,276.4950224,9.329144173,13.946153,13.78312,0,-121.9207147,101.3876285,83.25831103,-9.158616437,-154.0634198,0.01665673328,-121.7201465,101.5023409,-30.98448937,-146.9858669,71.8764362,49.9671082,49.9724709,6075.780085,6027.448419,409.724854,-798.2351973,3.8986602,1
157,20,32,32,0,1,1,1,1,1,1,0,1,1,1,1,208.0950712,223.2968371,258.7810783,8.960315084,33.24072103,27.4270283,209.1543301,223.8153176,259.4923194,8.922218547,33.09852247,27.40877736,-5.832103566,31.1113819,-25.27926859,5.805482444,-31.01802321,25.21255537,207.9805033,223.1691777,258.648209,5.858580613,4.367856795,4.703136432,209.0295903,223.6838965,259.3590648,5.837282311,4.010928306,5.00565832,0,-129.0643958,119.7294175,0.003505592309,-132.1136772,116.8409379,0.1178892882,-128.9939939,119.8243018,-0.3326043434,-125.9705071,122.2520604,49.98160703,49.98158324,3682.788532,3678.019243,137.3899295,-74.85692477,3.9350571,1
158,20,32,32,0,1,1,1,1,1,1,1,0,1,1,1,204.1399753,226.1138213,261.0887346,30.48194325,67.62559614,70.52371472,213.2014271,224.3812274,256.0457818,36.513897,65.55385617,70.22346825,0.8981796108,45.29995233,-46.19813405,-1.058516699,-44.83846565,45.89700787,203.7236824,223.8344569,259.2269853,13.87919288,18.15371313,17.50553024,212.3205712,224.2091963,255.3726487,24.06026994,11.81310857,18.89829583,0,-128.0581924,119.1382738,142.1022184,-97.34166854,36.56698461,0.8533226537,-129.6049598,120.5080411,-20.62160207,104.3958281,-173.8582247,49.97534623,49.97575272,4908.073542,4736.007962,391.6481923,-2.34658576,3.8480705,1
