run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
2202,32,48,16,1,1,1,1,1,0,1,1,0,1,1,1,214.919555,285.5248938,198.1757574,12.33872641,12.9362478,4.567546304,217.439731,284.0382602,199.8870732,13.51061896,9.76426476,11.80466281,-10.9401283,8.996377713,1.94375262,10.82026855,-8.902273107,-1.918000238,214.8599537,285.4666517,198.1674193,4.740763083,8.614388738,3.622057801,217.4277468,284.0262245,199.8835615,7.439897675,2.035784525,11.48248311,0,-105.4765256,143.4839331,64.83481463,-118.5020669,95.91779957,-0.08881593127,-105.6124506,144.2567267,-35.37511836,3.985311728,156.9306818,49.98314911,49.98312347,3376.632217,3369.577737,-14.88117495,-218.7771563,3.8835558,1
2203,32,48,16,1,1,1,1,1,0,1,1,1,0,1,1,217.670073,285.0935215,195.6119324,70.68603454,37.10091093,64.85492379,225.8125205,277.7282863,201.0686646,71.27194856,33.13332153,67.94943881,-47.35739319,2.416115154,44.94098108,47.44068243,-2.28210333,-45.15879794,216.8263372,284.2104123,195.5133807,16.96180851,22.20030047,9.312985945,223.3663798,277.2375542,198.8155825,17.89646897,15.35234716,21.29488462,0,-106.9998158,142.8836288,82.46353469,-128.8148952,5.115485556,-1.022173501,-107.5650665,144.813373,-70.44523611,40.72390192,160.2204777,49.97586486,49.97577069,4768.42192,4808.605039,108.2496439,68.64607384,3.8823432,1
2204,32,48,16,1,1,1,1,1,0,1,1,1,1,0,1,211.1158782,288.0627399,198.6754488,40.12256,33.4289801,10.22755942,211.6113151,288.5262772,199.9769744,39.97938724,33.41421441,10.15714789,-37.34518045,30.86279112,6.482420518,37.2378984,-30.80648593,-6.431378205,210.900594,287.8535813,198.5110198,4.113515855,3.70005798,6.840167286,211.3873923,288.339465,199.7991669,3.80731559,4.104211497,6.801816169,0,-104.9539332,143.0202105,-3.38940004,-107.8011793,143.0582801,0.07488804713,-104.8903167,143.1702032,3.439277727,-102.515704,142.5742128,49.98142767,49.98139822,3719.308491,3715.246735,73.02716376,-130.8356038,3.7691868,1
2205,32,48,16,1,1,1,1,1,0,1,1,1,1,1,0,363.880781,337.8916308,222.4997233,16.52404873,17.593775,12.17084269,365.2272011,339.688019,226.4043162,17.35000426,19.07424084,14.57857113,-4.625746425,2.400107463,2.20786186,-4.82560003,-0.8510533034,5.655717795,246.282337,301.2522531,154.1067929,3.563937896,1.718823324,3.92472853,247.0046289,302.6954743,156.7839112,5.94474032,7.130899043,6.971335392,0,-132.5134102,132.2158904,-18.04108378,179.5792228,149.000834,0.1215064266,-132.1402,132.1481412,10.54382355,-122.1459742,122.4503032,49.98213115,49.95878469,5256.330033,6532.702637,-325.4818302,-891.4714073,3.762289,1
2353,32,32,32,1,1,1,1,1,1,1,1,1,1,1,1,229.4664673,229.4813557,229.4791595,4.308995572,4.3071553,4.311538518,230.0829087,230.0989728,230.0972289,4.299340621,4.301622501,4.297250416,0.0006732622808,-0.006499291859,0.00582603128,-0.0007846163034,0.005625092174,-0.004840475046,229.4572173,229.4850825,229.4838338,4.30862063,4.306961424,4.311346541,230.0736327,230.1027321,230.101899,4.298964581,4.301444538,4.297043024,0,-119.9963434,119.9958033,-1.86749103,-121.8128813,118.1789045,0.07776282306,-119.9182935,120.0734598,1.662224393,-118.3864187,121.6092588,49.98517177,49.98517184,2969.462187,2961.634163,94.78238631,-80.18418533,3.8938683,1
2354,32,32,32,1,1,1,1,1,1,0,1,1,1,1,1,229.31713,229.0764721,230.1090232,7.726921175,9.881010935,5.835444222,230.112063,228.1915823,232.0839999,3.878940419,8.744501132,9.95334438,1.549109508,-7.15109619,5.601986684,-1.53361864,7.182545181,-5.64892654,229.3070828,229.0794857,230.1115004,7.4420776,6.702141049,0.8997977542,230.1009114,228.1805379,232.0725721,3.28155781,4.82692195,8.080133784,0,-119.7347925,120.1816155,21.8710569,-153.9744104,169.2133218,-0.3380399835,-119.4914245,120.494105,-58.82828356,-68.59219038,115.3571543,49.98507366,49.98506684,2988.895002,2982.803745,87.91049373,-85.44642291,3.9391103,1
2355,32,32,32,1,1,1,1,1,1,1,0,1,1,1,1,229.3186163,229.0682715,230.1161798,7.722998614,9.89901483,5.849855653,230.1147027,228.184533,232.0896576,3.884187895,8.75720093,9.958923095,-1.552642134,7.1705481,-5.617905966,1.537018421,-7.203557129,5.666538708,229.3085883,229.071295,230.1186489,7.43585962,6.708195281,0.8927592783,230.1035282,228.1734197,232.0781611,3.282958791,4.821313434,8.075730583,0,-119.7317582,120.1852183,21.87398713,-153.9290759,168.5130544,-0.3375970931,-119.4887172,120.497738,-58.7211437,-68.51977407,115.4473611,49.98506985,49.98506963,2989.616924,2982.188584,88.29473076,-85.80453793,3.8442353,1
2356,32,32,32,1,1,1,1,1,1,1,1,0,1,1,1,230.0974325,229.3328261,229.0727712,5.834659855,7.725348172,9.882302678,232.0726427,230.1259387,228.1873598,9.954360911,3.881027639,8.746104408,5.600467174,1.551148684,-7.15161586,-5.64822487,-1.53642853,7.184653397,230.0863113,229.33538,229.0766649,0.8967235521,7.440348593,6.702786497,232.0475841,230.1273016,228.1770373,8.081137158,3.282613294,4.827145107,0,-120.1828338,120.0713899,49.0420527,-98.3099765,85.82883514,0.3121090111,-120.521137,120.3148183,-4.808323728,-178.9668241,171.2229749,49.98507043,49.98507037,2989.486112,2982.195943,88.33513007,-85.8217213,3.8591714,1
2357,32,32,32,1,1,1,1,1,1,1,1,1,0,1,1,230.0955481,229.3332444,229.069486,5.866315701,7.727688937,9.902211507,232.0714292,230.129119,228.1881616,9.970455393,3.883999959,8.769111615,-5.629799654,-1.551730128,7.181529782,5.677428274,1.535458086,-7.21288636,230.0844197,229.3357881,229.0733789,0.9014757794,7.441452353,6.699978316,232.0463297,230.1304431,228.1777504,8.078469333,3.283041085,4.82413969,0,-120.1835649,120.0705287,49.0569827,-98.30605013,85.85523088,0.3117960577,-120.5215043,120.313517,-4.836639391,-178.9872053,171.1862798,49.98507212,49.98506771,2988.691469,2983.079908,87.93532994,-85.45168171,3.9016814,1
2358,32,32,32,1,1,1,1,1,1,1,1,1,1,0,1,229.0598769,230.1134468,229.3335064,9.894033579,5.836844418,7.721531085,228.1744197,232.0831522,230.1300931,8.747625788,9.944598461,3.884669219,-7.16483064,5.606037073,1.558793567,7.196988618,-5.654567315,-1.542421301,229.0502517,230.1150065,229.337059,6.707492639,0.8968713424,7.43456547,228.1506928,232.0710171,230.1326063,4.813072023,8.067949538,3.283690861,0,-120.0712884,119.733901,-34.13073926,-72.15421552,141.6077132,0.242397084,-119.7585499,119.3966157,51.20337428,-124.8049441,61.05132549,49.98506656,49.98507373,2989.561448,2982.142239,87.96427166,-85.45355213,3.9267566,1
