run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c,f1,f2,P1,P2,Q1,Q2,wall_s,ok
4754,24,64,24,1,1,1,1,1,1,1,1,1,1,1,1,193.0588852,262.1237407,238.9106483,4.743163611,2.518157078,6.04066437,193.6588856,262.502312,239.8099766,4.55848503,3.218117298,5.405697435,0.008993831963,-0.01118691955,0.00238066244,-0.00905874604,0.01070709969,-0.001442288522,193.0516084,262.1260501,238.912576,4.742534428,2.517422886,6.040452768,193.6515976,262.5046525,239.8119044,4.557847298,3.217563268,5.405472985,0,-121.1907444,133.6223333,-6.231789384,-121.7200364,134.0020124,0.1323036419,-121.13903,133.6918508,6.215137347,-120.866425,132.8841933,49.98491817,49.98492438,3020.214705,3011.096727,22.79587898,-153.4944006,45.2963171,1
4755,24,64,24,1,1,1,1,1,1,0,1,1,1,1,1,193.0271129,261.6573583,239.4092578,8.08245004,8.873677953,6.629555329,193.697475,260.577503,241.8723735,3.567736014,8.413800059,10.63505905,1.632096594,-7.144357645,5.512437773,-1.606749185,7.170041956,-5.563116737,193.018618,261.6588448,239.4097083,7.79233181,5.132243401,3.362257022,193.6880845,260.5656618,241.8604239,2.862515499,4.245201458,8.938065262,0,-120.876147,133.770392,16.39299499,-166.5910816,168.5134434,-0.3605262524,-120.6667072,133.9597128,-51.64069325,-60.95808932,121.2883063,49.98479747,49.98479282,3044.011493,3037.669406,20.28147468,-154.6125499,8.342744,1
4756,24,64,24,1,1,1,1,1,1,1,0,1,1,1,1,193.0279298,261.6540695,239.4116039,8.068386769,8.854019163,6.591410016,193.7031009,260.5769177,241.8662158,3.586643987,8.382280186,10.60281708,-1.648068324,7.121867561,-5.473628535,1.622592375,-7.148402416,5.525980607,193.0194347,261.6555715,239.4120613,7.772631917,5.132287895,3.352958359,193.6936507,260.565155,241.85437,2.872294093,4.224148779,8.92478821,0,-120.8752428,133.7715693,16.41204777,-166.346942,168.0565125,-0.3586153649,-120.6675808,133.961618,-51.29288429,-60.87762276,121.4505802,49.98479483,49.98479602,3044.841314,3036.749847,20.35861677,-154.6275121,8.2491593,1
4757,24,64,24,1,1,1,1,1,1,1,1,0,1,1,1,193.5358015,262.0686602,238.7343086,5.401264355,5.66062725,10.25498107,195.2139418,262.9162222,238.2740884,9.673359848,3.917982699,8.718262464,5.143737869,1.440525815,-6.584065021,-5.192838974,-1.431198973,6.624239475,193.5269612,262.0698944,238.735505,1.261346981,5.325175403,7.775900926,195.1923552,262.9165494,238.2632629,8.091903242,3.418621801,5.54890934,0,-121.4569071,133.6143626,-18.38027872,-85.88035069,107.7902177,0.4516672008,-121.7282898,133.8489558,2.810181826,172.8654316,170.9052587,49.98483133,49.98483256,3037.382984,3029.638772,10.68679437,-164.8050624,7.9150045,1
4758,24,64,24,1,1,1,1,1,1,1,1,1,0,1,1,193.5303442,262.0680626,238.7367291,5.363022129,5.666164679,10.22781244,195.212283,262.9165362,238.2744691,9.659309748,3.920291445,8.686936057,-5.106125163,-1.437876566,6.544187858,5.15484922,1.42767982,-6.582343386,193.521523,262.0692971,238.7379305,1.252328307,5.332524071,7.777142605,195.1908114,262.9168775,238.2638158,8.099460224,3.423575786,5.552215603,0,-121.4543233,133.6148331,-18.29799401,-85.83952486,107.7594689,0.4523696921,-121.7264117,133.8500789,2.775707437,172.7588223,170.9367554,49.98482684,49.98483855,3037.412423,3029.344016,10.52208224,-164.6236452,8.4459278,1
4759,24,64,24,1,1,1,1,1,1,1,1,1,1,0,1,192.4308805,263.0111726,238.5777424,11.79975729,7.251520823,10.16402699,191.2227095,264.7764952,239.4514341,10.08921364,10.36492645,4.3666353,-8.448732131,6.736081932,1.712816387,8.480996174,-6.780056302,-1.700766134,192.4233392,263.0095572,238.5787979,8.01992488,1.846662668,9.88438233,191.193436,264.7543866,239.4506225,5.132708051,7.592758657,3.672828392,0,-121.2228217,133.419078,-33.98856181,49.62148447,151.1384205,0.2911569713,-120.8920516,133.0248895,60.38011117,-123.3848969,76.81579792,49.98481905,49.9848251,3039.64649,3031.235779,18.23177434,-155.6053585,7.4190818,1
4760,24,64,24,1,1,1,1,1,1,1,1,1,1,1,0,192.4236505,263.0118583,238.5813747,11.80308859,7.283612974,10.17168553,191.2180013,264.7902266,239.452823,10.11423798,10.40106253,4.361483925,8.462845015,-6.759877022,-1.702804764,-8.495380829,6.80312665,1.692419537,192.4160946,263.0101984,238.5823938,8.007654098,1.87410821,9.894030842,191.1885836,264.7678828,239.4519952,5.154870004,7.617755107,3.67136122,0,-121.2192479,133.4197504,-34.15442291,49.04695515,151.1451089,0.2943323943,-120.8884313,133.0247845,60.22852838,-123.5473596,76.66866871,49.98482079,49.98482303,3039.085698,3031.857994,18.74047217,-156.0784459,7.9264848,1
4761,24,64,24,0,1,1,1,1,1,1,1,1,1,1,1,192.7957956,260.6422499,240.648751,3.673594123,7.767059588,10.39074559,193.6146898,262.202613,240.0608388,8.114296691,8.217316114,6.221957075,-1.574591543,6.545621532,-4.97084744,1.599247253,-6.501004985,4.901944145,192.7866136,260.6300438,240.6421718,3.079071665,4.080888415,9.002194714,193.6050271,262.203463,240.062251,7.860741304,4.943238135,3.537638577,0,-120.1863548,134.2488137,-54.65252761,-62.51594516,119.9588015,0.579411127,-120.332451,134.2741872,18.64493019,-164.6027242,172.3554711,49.98481019,49.98480783,3042.465303,3033.876611,28.39112953,-150.2268715,8.6154965,1
4762,24,64,24,0,1,1,1,1,1,0,1,1,1,1,1,187.0555599,447.4175323,277.5964486,15.81405007,20.27131908,24.92822001,181.6896897,446.7058157,274.8635309,12.13999812,22.01041796,23.61553717,-7.76612826,-11.45753867,19.22389141,3.208341195,17.76722391,-20.97531904,120.7582292,328.4092967,245.0912913,9.602004349,14.59861892,15.17853554,118.1533921,323.8358609,241.4239855,5.411940547,9.20850823,8.888241902,0,-115.0663343,116.2732782,-29.91363199,-145.9086211,80.34036136,-0.0587195086,-115.1552259,116.4955313,118.4864831,10.76651604,-149.7365891,49.97442053,49.9756084,5049.164167,4946.406436,-307.3181821,695.2067652,7.4063138,1
4763,24,64,24,0,1,1,1,1,1,1,0,1,1,1,1,193.4989241,258.5306827,242.0844192,7.266358593,24.30901097,20.08276247,194.2975146,258.705921,243.06277,7.260028651,24.24092839,20.11181486,-4.868742018,23.14026757,-18.27139514,4.87177611,-23.10507551,18.2334154,193.4231801,258.4773137,242.0335471,4.637597234,2.970097315,5.677745774,194.2103762,258.6588421,242.995589,4.62902157,2.693513019,5.922027998,0,-119.3993988,134.9301715,-0.1153004672,-122.7227512,133.0715428,0.09744980011,-119.3730219,135.0493595,-0.160949465,-115.865595,136.4541229,49.98411512,49.98410286,3180.648208,3175.698049,56.51059282,-119.8370605,7.3069774,1
4764,24,64,24,0,1,1,1,1,1,1,1,0,1,1,1,190.6019603,260.9486857,243.4048417,22.72972377,54.86848401,56.44955397,197.2093633,259.8792387,240.3176978,28.15685484,53.61828913,56.44631235,0.0237094173,36.94694356,-36.97049929,-0.02414669507,-36.70030714,36.72462744,190.2267994,259.3662268,242.3028139,10.67702272,14.00153577,13.88894779,196.5084862,259.7188915,239.9940983,19.49571319,9.923347562,16.08065716,0,-118.743966,134.6015117,158.3779184,-83.95131964,56.88102735,1.052244194,-119.8377386,135.8269092,-11.49745594,115.3566397,-167.6684085,49.97942487,49.98082363,4078.010363,3701.85472,233.3133957,-109.1299081,7.5014936,1
4765,24,64,24,0,1,1,1,1,1,1,1,1,0,1,1,193.6952829,261.7895262,238.8953831,6.028114921,5.788732515,10.64934718,195.4520325,262.6461868,238.3772122,10.22440162,3.907779813,9.180726643,-5.828235006,-1.232337873,7.060764166,5.883271708,1.224254202,-7.107331156,193.6862762,261.7906056,238.8961674,1.065430262,5.521868282,7.869110083,195.4255948,262.6466344,238.3631284,8.286476089,3.502250849,5.669842486,0,-121.3944313,133.7061274,-18.84143939,-85.37445678,106.6203641,0.4649323236,-121.6847371,133.9539388,2.379567072,169.8162921,172.5758737,49.98480409,49.98481681,3042.166983,3033.712615,9.709811343,-164.8347671,7.9533526,1
4766,24,64,24,0,1,1,1,1,1,1,1,1,1,0,1,188.3768675,263.8350496,240.9493236,66.81764595,71.37073074,36.31582149,192.015795,270.8298138,233.9745836,68.62481267,71.61869796,30.60806024,-45.80052702,46.69680572,-0.8961038409,46.0223224,-46.75955691,0.7374215752,188.1769899,263.0980624,240.2712289,11.91745897,17.31513088,23.48120625,189.2746933,268.8528315,233.5706147,18.66934748,17.38668086,13.95571999,0,-119.5991616,133.5518304,-125.4362947,-38.94906646,108.4056259,2.0495367,-120.6277916,133.151944,31.60268241,160.3158983,-91.56296969,49.97758966,49.97728198,4400.651094,4507.45883,197.8430726,156.5105344,13.1600386,1
4767,24,64,24,0,1,1,1,1,1,1,1,1,1,1,0,188.9651852,264.4074327,240.5772327,4.295526179,15.23650767,16.31434562,189.7896998,266.4496943,239.9584095,9.202180823,15.79193783,13.64324481,-0.8116549568,11.96269245,-11.1495234,0.8157076022,-11.79387698,10.97967293,188.4322117,264.0968819,239.9523936,2.91067256,4.527267381,9.094909128,189.3870851,266.1016594,239.299617,8.628550612,6.403483396,2.979242874,0,-119.8220109,133.2225767,-72.88590005,-44.33505862,122.9523547,0.6955774336,-119.9788541,133.2216407,18.86322377,-163.1534244,165.3025883,49.98541599,49.9837639,2871.895126,3297.070164,45.68604811,-127.4130013,17.3262377,1
4768,24,64,24,1,0,1,1,1,1,1,1,1,1,1,1,192.804282,260.6331906,240.6513224,3.677650713,7.770172127,10.3836644,193.6232603,262.1898766,240.0659125,8.10724455,8.227058287,6.218833201,1.580218865,-6.553815799,4.973798387,-1.605059498,6.508238157,-4.902966596,192.7950838,260.6209295,240.6446797,3.077702687,4.073633386,8.992790338,193.6135966,262.190737,240.0673302,7.850999088,4.948719564,3.529257046,0,-120.186253,134.2509621,-54.44798584,-62.41277709,120.0762411,0.5779489578,-120.3323569,134.2763933,18.61065141,-164.5046023,172.0562416,49.98481584,49.98480172,3041.146791,3035.184613,28.11006112,-149.8763545,24.9797036,1
4769,24,64,24,1,0,1,1,1,1,0,1,1,1,1,1,193.5039053,258.5233401,242.0750156,7.266944044,24.33998445,20.10374775,194.3043465,258.7002885,243.0673928,7.26093735,24.26547081,20.14035635,4.868773923,-23.16425848,18.29552534,-4.872149334,23.12853985,-18.25635955,193.4288567,258.4706033,242.0246975,4.637631867,3.000014095,5.666613681,194.2170403,258.6527226,243.000126,4.629279053,2.665915858,5.935008874,0,-119.4027354,134.9317882,-0.09230129742,-123.0600273,132.7482919,0.0960455507,-119.3742416,135.0508162,-0.1850259464,-115.4173321,136.7581012,49.98410382,49.98411055,3184.264252,3173.288237,57.61767911,-120.8868098,15.7930627,1
4770,24,64,24,1,0,1,1,1,1,1,0,1,1,1,1,187.4883728,448.6790553,277.2244216,12.70609309,15.57085178,18.63342792,186.1855093,448.6765285,277.2100337,11.97664245,17.020703,18.76099116,4.08521048,0.985896279,-5.066137137,0.5719539482,-7.429039284,6.862359794,121.1596913,323.7027725,244.1961248,5.013205004,4.917419911,7.232588508,120.478641,322.7351591,243.9689823,2.614792016,3.814515922,4.978324059,0,-114.0773902,117.5029945,-26.98131578,-145.1103454,103.3821814,0.168181533,-113.9900548,117.664877,59.70083166,-72.54642309,137.9237808,49.98284086,49.9672427,4354.745138,5636.55186,157.7985841,207.5434348,14.7677268,1
4771,24,64,24,1,0,1,1,1,1,1,1,0,1,1,1,193.6949712,261.7879133,238.8995721,5.98664115,5.782687649,10.63687655,195.4407766,262.6455531,238.3758633,10.18959277,3.910804542,9.141216543,5.788485278,1.23724559,-7.025557472,-5.843751277,-1.230123355,7.074041762,193.6859573,261.7889957,238.9003558,1.08372061,5.513642333,7.887408355,195.4144038,262.6459946,238.3618362,8.276209643,3.502632076,5.654897856,0,-121.3920821,133.7075616,-19.83290887,-85.34515463,106.681749,0.4653328274,-121.6817874,133.9536347,2.545823031,169.9592631,172.7104583,49.9848061,49.98481562,3042.030504,3033.481373,9.812544435,-164.9743798,16.3720541,1
4772,24,64,24,1,0,1,1,1,1,1,1,1,0,1,1,190.0465516,260.8457587,243.9395993,26.10814359,61.54043949,63.34052308,197.3355271,259.1911811,240.181419,31.36141834,60.20536375,63.29179364,-0.1085181417,-41.20676112,41.31540668,0.1151488731,40.93035537,-41.04536436,189.5718738,258.868301,242.5870266,12.17578148,15.62115313,15.34972118,196.4544372,258.9967538,239.7654654,20.90359647,11.37567256,17.63375242,0,-118.3750853,134.716129,157.1375037,-84.89282179,54.29105437,1.161062653,-119.6185643,136.1091111,-12.91842241,111.300398,-165.9322366,49.97869487,49.97878695,4253.533803,4211.003399,282.5258138,-15.80237627,15.6342384,1
4773,24,64,24,1,0,1,1,1,1,1,1,1,1,0,1,186.2855344,268.3554031,242.2509901,5.042500109,20.14944487,20.91537018,186.9059483,270.1466403,241.8013801,9.602116286,20.17698749,19.07350293,0.6387865564,-16.51150139,15.87091604,-0.6348847408,16.22925493,-15.59614827,184.4778481,267.4525517,240.1837424,2.705666214,4.145853854,8.709547749,185.4867494,269.2323334,239.7228574,8.538794867,5.114895433,4.153040992,0,-119.1729466,132.4606751,-74.86413112,-60.78767897,114.5165524,0.6976749705,-119.2909918,132.5256696,17.86829795,-162.9838783,172.0460328,49.98318548,49.98545857,3199.037373,3043.074964,111.6452239,-172.236855,15.7617263,1
4774,24,64,24,1,0,1,1,1,1,1,1,1,1,1,0,188.4521913,263.8173319,241.050492,66.09944684,70.57073121,35.89165776,191.9999906,270.6744201,234.0279606,67.89139626,70.8164208,30.09720661,45.36377057,-46.18116622,0.818296488,-45.58099215,46.24141508,-0.6594915388,188.2543935,263.0775203,240.3708619,11.71838141,17.2673516,23.43621261,189.3153207,268.7232416,233.6350541,18.43890638,17.33344403,13.84701679,0,-119.5832333,133.5622908,-124.8244885,-39.01768688,108.87399,2.019706764,-120.6240274,133.162223,31.70851431,160.2992965,-90.90231684,49.9778392,49.97727037,4327.434979,4516.477175,174.104792,165.8126335,16.3896072,1
4775,24,64,24,1,1,0,1,1,1,1,1,1,1,1,1,194.2891133,262.628497,237.5676569,9.236045856,3.736909929,8.320464523,194.0249053,262.4313462,239.7608921,4.786513185,5.74887676,9.422663406,-4.602802167,-1.36719376,5.970164526,4.518895636,1.370747902,-5.889467166,194.270083,262.6291671,237.5600524,7.966354852,3.27482316,5.695958725,194.0159958,262.4329599,239.7623197,1.358691858,5.459913883,7.277682596,0,-122.1076674,133.3441803,-2.110517332,169.5724691,165.7427451,-0.1896064187,-121.7737395,133.2961025,10.70093978,-88.16781602,108.2806342,49.98485527,49.98485431,3033.571577,3024.304152,7.554743177,-168.2787661,16.0818943,1
